BINARY;VERSION;CVE identifier;CVSS rating;exploit db exploit available;metasploit module;trickest PoC;Routersploit;Snyk PoC;Packetstormsecurity PoC;local exploit;remote exploit;DoS exploit;known exploited vuln;kernel vulnerability verified;FIRST EPSS;FIRST PERC;
linux_kernel;2.6.30.9;CVE-2021-31829;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2021-31916;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-3178;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;57;
linux_kernel;2.6.30.9;CVE-2021-32078;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;35;
linux_kernel;2.6.30.9;CVE-2021-32399;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;33;
linux_kernel;2.6.30.9;CVE-2021-33033;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;36;
linux_kernel;2.6.30.9;CVE-2021-33034;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2021-33624;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;24;
linux_kernel;2.6.30.9;CVE-2021-33655;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-33656;6.8;6;0;0;0/0;0;0;0;0;0;0;no;0;33;
linux_kernel;2.6.30.9;CVE-2021-3347;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2021-3348;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-34556;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2021-34693;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3411;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2021-3428;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3444;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2021-3483;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-35477;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2021-3501;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-3506;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3573;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3609;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3612;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2021-3635;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-3640;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3653;8.8;6;0;0;0/0;0;0;0;0;0;0;no;0;23;
linux_kernel;2.6.30.9;CVE-2021-3655;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2021-3659;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3669;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3679;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-37159;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;48;
linux_kernel;2.6.30.9;CVE-2021-3732;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3736;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3739;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3744;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2021-3752;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;46;
linux_kernel;2.6.30.9;CVE-2021-3753;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;24;
linux_kernel;2.6.30.9;CVE-2021-3764;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3772;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;72;
linux_kernel;2.6.30.9;CVE-2021-3773;9.8;6;0;0;0/0;0;0;0;0;0;0;no;0;79;
linux_kernel;2.6.30.9;CVE-2021-38160;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-38166;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-38198;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;26;
linux_kernel;2.6.30.9;CVE-2021-38199;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;42;
linux_kernel;2.6.30.9;CVE-2021-38200;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-38202;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;75;
linux_kernel;2.6.30.9;CVE-2021-38203;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;29;
linux_kernel;2.6.30.9;CVE-2021-38204;6.8;6;0;0;0/0;0;0;0;0;0;0;no;0;38;
linux_kernel;2.6.30.9;CVE-2021-38205;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-38206;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-38207;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;72;
linux_kernel;2.6.30.9;CVE-2021-38208;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2021-38209;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-3847;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-3923;2.3;6;0;0;0/0;0;0;0;0;0;0;no;0;9;
linux_kernel;2.6.30.9;CVE-2021-40490;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-4001;4.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-4002;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2021-4023;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-4032;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;36;
linux_kernel;2.6.30.9;CVE-2021-4037;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2021-4083;7.0;6;0;0;0/0;0;1;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2021-4090;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-4095;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-41864;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-4135;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-4148;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-4149;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;22;
linux_kernel;2.6.30.9;CVE-2021-4150;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-4155;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-4159;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-42008;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;40;
linux_kernel;2.6.30.9;CVE-2021-42252;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-42327;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;19;
linux_kernel;2.6.30.9;CVE-2021-42739;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2021-4203;6.8;6;0;0;0/0;0;0;0;0;0;0;no;0;53;
linux_kernel;2.6.30.9;CVE-2021-4204;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-43389;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2021-43975;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2021-43976;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;50;
linux_kernel;2.6.30.9;CVE-2021-44733;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2021-44879;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;37;
linux_kernel;2.6.30.9;CVE-2021-45095;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2021-45402;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-45469;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2021-45480;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-45485;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;35;
linux_kernel;2.6.30.9;CVE-2021-45486;3.5;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2021-45868;5.5;6;0;0;0/0;1;0;0;0;0;0;no;0;38;
linux_kernel;2.6.30.9;CVE-2021-46283;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-46904;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-46905;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-46906;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-46926;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;9;
linux_kernel;2.6.30.9;CVE-2021-46928;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-46932;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-46936;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-46939;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-47173;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-47193;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;9;
linux_kernel;2.6.30.9;CVE-2021-47198;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;9;
linux_kernel;2.6.30.9;CVE-2021-47522;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-47550;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-0168;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-0171;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-0264;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-0322;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2022-0330;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-0382;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-0433;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-0480;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-0487;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-0492;7.8;6;1;0;0/0;0;0;0;0;0;0;no;9;94;
linux_kernel;2.6.30.9;CVE-2022-0494;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-0516;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-0812;4.3;6;0;0;0/0;0;0;0;0;0;0;no;0;38;
linux_kernel;2.6.30.9;CVE-2022-0850;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2022-0854;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1011;7.8;6;0;0;0/0;0;1;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2022-1012;8.2;6;0;0;0/0;0;0;0;0;0;0;no;0;46;
linux_kernel;2.6.30.9;CVE-2022-1015;6.6;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2022-1016;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2022-1048;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1184;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1195;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1198;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;22;
linux_kernel;2.6.30.9;CVE-2022-1199;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;68;
linux_kernel;2.6.30.9;CVE-2022-1204;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1205;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1263;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1353;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-1419;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-1508;6.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1652;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-1734;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;22;
linux_kernel;2.6.30.9;CVE-2022-1789;6.8;6;0;0;0/0;0;0;0;0;0;0;no;0;51;
linux_kernel;2.6.30.9;CVE-2022-1852;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-2078;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;26;
linux_kernel;2.6.30.9;CVE-2022-2153;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-2318;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-2380;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-24448;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2022-24958;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-24959;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-25258;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;46;
linux_kernel;2.6.30.9;CVE-2022-25265;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2022-25375;5.5;6;0;0;0/0;1;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2022-2503;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2022-2588;7.8;6;0;0;0/0;1;0;0;0;0;0;no;0;22;
linux_kernel;2.6.30.9;CVE-2022-2586;7.8;6;0;0;0/0;0;0;0;0;0;0;no;1;84;
linux_kernel;2.6.30.9;CVE-2022-26365;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2022-26490;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;19;
linux_kernel;2.6.30.9;CVE-2022-26878;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-26966;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-2602;7.0;6;0;0;0/0;1;1;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2022-27666;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-27950;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-2785;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-28356;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2022-28388;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-28389;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-28390;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-2873;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-29582;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-29968;7.8;6;0;0;0/0;1;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-2905;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-2961;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-2978;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-2991;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;20;
linux_kernel;2.6.30.9;CVE-2022-30594;7.8;6;0;0;0/0;0;1;0;0;0;0;no;0;44;
linux_kernel;2.6.30.9;CVE-2022-3077;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-3078;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3104;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3105;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3106;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3107;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3108;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3110;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3111;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3112;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3113;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3114;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3115;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-32296;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2022-32981;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2022-3202;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-33740;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2022-33741;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2022-33742;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2022-33981;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;25;
linux_kernel;2.6.30.9;CVE-2022-3303;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-3344;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-34494;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-34495;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3521;2.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-3533;5.7;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3543;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3544;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3565;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-3586;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2022-3594;5.3;6;0;0;0/0;0;0;0;0;0;0;no;0;76;
linux_kernel;2.6.30.9;CVE-2022-3595;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-36123;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;30;
linux_kernel;2.6.30.9;CVE-2022-36879;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-36946;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;82;
linux_kernel;2.6.30.9;CVE-2022-3606;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-3635;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;33;
linux_kernel;2.6.30.9;CVE-2022-3649;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-3707;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-39188;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-39190;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-39842;6.1;6;0;0;0/0;0;0;0;0;0;0;no;0;19;
linux_kernel;2.6.30.9;CVE-2022-40307;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-40476;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-40768;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-41218;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;31;
linux_kernel;2.6.30.9;CVE-2022-41848;4.2;6;0;0;0/0;0;0;0;0;0;0;no;0;24;
linux_kernel;2.6.30.9;CVE-2022-41849;4.2;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2022-41850;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-41858;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;9;
linux_kernel;2.6.30.9;CVE-2022-4127;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-42328;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2022-42329;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2022-42703;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-42896;8.8;6;0;0;0/0;0;0;0;0;0;0;no;0;51;
linux_kernel;2.6.30.9;CVE-2022-43750;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2022-43945;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;52;
linux_kernel;2.6.30.9;CVE-2022-44032;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2022-44033;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2022-44034;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2022-45869;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-45884;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-45885;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-45886;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-45887;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2022-45888;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2022-45919;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2022-4543;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
